	 1	 8	 3444	 28.0925	 0.949226		 2	 8	 3444	 28.0925	 0.468071		 3	 8	 3444	 28.0925	 0.347481		 4	 8	 3444	 28.0925	 0.296197		 5	 8	 3444	 28.0925	 0.321823		 6	 8	 3444	 28.0925	 0.331878		 7	 8	 3444	 28.0925	 0.325342		 8	 8	 3444	 28.0925	 0.338124
	 1	 8	 4096	 41.5433	 1.3551		 2	 8	 4096	 41.5433	 0.651907		 3	 8	 4096	 41.5433	 0.487624		 4	 8	 4096	 41.5433	 0.40372		 5	 8	 4096	 41.5433	 0.433337		 6	 8	 4096	 41.5433	 0.44498		 7	 8	 4096	 41.5433	 0.444192		 8	 8	 4096	 41.5433	 0.473106
	 1	 8	 4870	 100.905	 1.94937		 2	 8	 4870	 100.905	 0.917684		 3	 8	 4870	 100.905	 0.674132		 4	 8	 4870	 100.905	 0.568381		 5	 8	 4870	 100.905	 0.607563		 6	 8	 4870	 100.905	 0.628184		 7	 8	 4870	 100.905	 0.617554		 8	 8	 4870	 100.905	 0.641277
	 1	 8	 5792	 28.9433	 2.68123		 2	 8	 5792	 28.9433	 1.29062		 3	 8	 5792	 28.9433	 0.937854		 4	 8	 5792	 28.9433	 0.78341		 5	 8	 5792	 28.9433	 0.833978		 6	 8	 5792	 28.9433	 0.86624		 7	 8	 5792	 28.9433	 0.852492		 8	 8	 5792	 28.9433	 0.893215
	 1	 8	 6888	 74.038	 3.73291		 2	 8	 6888	 74.038	 1.8283		 3	 8	 6888	 74.038	 1.31421		 4	 8	 6888	 74.038	 1.09231		 5	 8	 6888	 74.038	 1.15371		 6	 8	 6888	 74.038	 1.18098		 7	 8	 6888	 74.038	 1.19281		 8	 8	 6888	 74.038	 1.21447
	 1	 8	 8192	 105.398	 5.27738		 2	 8	 8192	 105.398	 2.55796		 3	 8	 8192	 105.398	 1.83536		 4	 8	 8192	 105.398	 1.53035		 5	 8	 8192	 105.398	 1.60985		 6	 8	 8192	 105.398	 1.64899		 7	 8	 8192	 105.398	 1.62942		 8	 8	 8192	 105.398	 1.6803
	 1	 8	 9741	 59.7546	 7.45425		 2	 8	 9741	 59.7546	 3.59597		 3	 8	 9741	 59.7546	 2.60339		 4	 8	 9741	 59.7546	 2.13628		 5	 8	 9741	 59.7546	 2.23912		 6	 8	 9741	 59.7546	 2.30031		 7	 8	 9741	 59.7546	 2.28341		 8	 8	 9741	 59.7546	 2.36944
	 1	 8	 11585	 144.806	 10.4922		 2	 8	 11585	 144.806	 5.06956		 3	 8	 11585	 144.806	 3.62078		 4	 8	 11585	 144.806	 3.00517		 5	 8	 11585	 144.806	 3.11596		 6	 8	 11585	 144.806	 3.20457		 7	 8	 11585	 144.806	 3.18188		 8	 8	 11585	 144.806	 3.27927
	 1	 8	 13777	 81.4108	 14.9498		 2	 8	 13777	 81.4108	 7.1505		 3	 8	 13777	 81.4108	 5.07933		 4	 8	 13777	 81.4108	 4.21745		 5	 8	 13777	 81.4108	 4.35767		 6	 8	 13777	 81.4108	 4.46528		 7	 8	 13777	 81.4108	 4.41274		 8	 8	 13777	 81.4108	 4.656
	 1	 8	 16384	 83.2001	 20.976		 2	 8	 16384	 83.2001	 10.1459		 3	 8	 16384	 83.2001	 7.12745		 4	 8	 16384	 83.2001	 5.97711		 5	 8	 16384	 83.2001	 6.11429		 6	 8	 16384	 83.2001	 6.24403		 7	 8	 16384	 83.2001	 6.18929		 8	 8	 16384	 83.2001	 6.3189
	 1	 8	 19483	 89.3567	 29.5844		 2	 8	 19483	 89.3567	 14.3113		 3	 8	 19483	 89.3567	 10.0224		 4	 8	 19483	 89.3567	 8.35233		 5	 8	 19483	 89.3567	 8.59171		 6	 8	 19483	 89.3567	 8.77774		 7	 8	 19483	 89.3567	 8.80051		 8	 8	 19483	 89.3567	 8.92365
	 1	 8	 23170	 81.6447	 41.9427		 2	 8	 23170	 81.6447	 20.1791		 3	 8	 23170	 81.6447	 14.1695		 4	 8	 23170	 81.6447	 11.7871		 5	 8	 23170	 81.6447	 12.0639		 6	 8	 23170	 81.6447	 12.3237		 7	 8	 23170	 81.6447	 12.1611		 8	 8	 23170	 81.6447	 12.6269
		 2	 8	 27554	 221.942	 28.6065		 3	 8	 27554	 221.942	 19.9658		 4	 8	 27554	 221.942	 16.6288		 5	 8	 27554	 221.942	 16.9745		 6	 8	 27554	 221.942	 17.016		 7	 8	 27554	 221.942	 16.9955		 8	 8	 27554	 221.942	 17.4404
		 2	 8	 32768	 114.539	 40.5224		 3	 8	 32768	 114.539	 28.0174		 4	 8	 32768	 114.539	 23.5891		 5	 8	 32768	 114.539	 23.9492		 6	 8	 32768	 114.539	 24.1419		 7	 8	 32768	 114.539	 23.8402		 8	 8	 32768	 114.539	 24.3174
			 3	 8	 38967	 242.634	 39.4625		 4	 8	 38967	 242.634	 33.6321		 5	 8	 38967	 242.634	 33.6075		 6	 8	 38967	 242.634	 34.2509		 7	 8	 38967	 242.634	 33.9463		 8	 8	 38967	 242.634	 34.296
